Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	BreakParry	IgnoreBlock	TargetFigure	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	HitSoundProb	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
40000120	1	2	伊娜普攻四段（浮空）	1	1000	FALSE			0|1|2	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 5 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
40010101	1	1	小突刺	1	1000	FALSE			0|1|2	0			0.75		0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	1|2	0	0 0.1 0 3 40 0 0 -160	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
40010102	1	2	小突刺（浮空）	1	1000	FALSE			0|1|2	0			0.75		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
40020101	1	2	大突刺	1	1000	TRUE	TRUE		0|1|2	0			1.6		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 20 0 0 0 0 0 0.2 0 10 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
40030101	1	2	旋风（仅用于初见伊娜）	1	1000	TRUE	TRUE		0|1|2	1			1.8	0	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
40030102	1	2	旋风	1	1000	TRUE	TRUE		0|1|2	0			1.1	0	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
40050101	1	0	飞镖	1	1000	FALSE			0|1|2	1			0.55		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
#茱儿技能																																																												
41010101	1	1	普攻	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010102	1	2	普攻（浮空）	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010103	1	1	普攻2	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010104	1	2	普攻2（浮空）	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010201	1	1	火焰箭普攻	1	1000	FALSE			0	1	1		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010202	1	2	火焰箭普攻（浮空）	1	1000	FALSE			0	1	1		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010203	1	1	火焰箭普攻2	1	1000	FALSE			0	1	1		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010204	1	2	火焰箭普攻2（浮空）	1	1000	FALSE			0	1	1		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010301	1	1	寒冰箭普攻	1	1000	FALSE			0	1	2		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010302	1	2	寒冰箭普攻（浮空）	1	1000	FALSE			0	1	2		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010303	1	1	寒冰箭普攻2	1	1000	FALSE			0	1	2		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41010304	1	2	寒冰箭普攻2（浮空）	1	1000	FALSE			0	1	2		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
41020101	1	2	蓄力箭	1	1000	TRUE	TRUE		0|1|2	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
41030101	1	2	后跳蓄力箭	1	1000	TRUE	TRUE		0|1|2	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 20 0 0 0 0 0 0.2 0 10 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
41040101	1	1	箭雨	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
41040201	1	1	火焰箭雨	1	1000	FALSE			0	1	1		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
41040301	1	1	寒冰箭雨	1	1000	FALSE			0	1	2		0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
#达克尼斯技能																																																												
42010101	1	1	普攻一段	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-100	怒气值	0										
42010102	1	1	普攻二段	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-100	怒气值	0										
42010201	1	2	重击	1	1000	TRUE	TRUE		0|1|2	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		42010101						3	延时	0	HP伤害	-85	怒气值	1										
42010202	1	1	螺旋重击1	1	1000	TRUE	TRUE		0|1	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-85	怒气值	1										
42010203	1	2	螺旋重击2	1	1000	TRUE	TRUE		0|1|2	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-85	怒气值	1										
42010301	1	1	刺击	1	1000	TRUE	TRUE		0|1|2	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	1|2	0	0 0.1 0 3 40 0 0 -160	0 3 3.5	1	1	1	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-100	怒气值	1										
42010401	1	1	追击	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-100	怒气值	0										
42020101	1	1	飞刀	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-100	怒气值	0										
#紫衣刺客技能																																																												
43000101	1	1	紫衣刺客普攻一段1	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000102	1	1	紫衣刺客普攻一段2	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 0 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000103	1	2	紫衣刺客普攻一段1（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000104	1	2	紫衣刺客普攻一段2（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 3 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000201	1	1	紫衣刺客普攻二段1	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 8 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000202	1	1	紫衣刺客普攻二段2	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 8 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000203	1	1	紫衣刺客普攻二段3	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000204	1	2	紫衣刺客普攻二段1（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 8 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000205	1	2	紫衣刺客普攻二段2（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 8 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000206	1	2	紫衣刺客普攻二段3（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000301	1	1	紫衣刺客普攻三段1	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000302	1	1	紫衣刺客普攻三段2	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 0 6 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000303	1	1	紫衣刺客普攻三段3	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43000304	1	2	紫衣刺客普攻三段1（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000305	1	2	紫衣刺客普攻三段2（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 3 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000306	1	2	紫衣刺客普攻三段3（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000401	1	2	紫衣刺客普攻四段1	1	1000	FALSE			0|1	0			0.8		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.15 0 0 38 0 0 -150	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43000402	1	2	紫衣刺客普攻四段1（浮空）	1	1000	FALSE			0|1	0			0.8		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.15 0 3 38 0 0 -150	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
43010101	1	1	紫衣刺客升龙刃1	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43010102	1	2	紫衣刺客升龙刃1（浮空）	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43010103	1	1	紫衣刺客升龙刃2	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43010104	1	2	紫衣刺客升龙刃2（浮空）	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 10 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43010201	1	2	紫衣刺客升龙刃3	1	1000	FALSE			0	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 12 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
43020105	1	1	紫衣刺客刃旋	1	1000	FALSE			0|1	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
43020106	1	2	紫衣刺客刃旋（浮空）	1	1000	FALSE			0|1	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 2 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
43020107	1	1	紫衣刺客刃旋2	1	1000	FALSE			0|1	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
43020108	1	2	紫衣刺客刃旋2（浮空）	1	1000	FALSE			0|1	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 2 24 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
43020109	1	2	紫衣刺客刃旋3	1	1000	TRUE	TRUE		0|1|2	0			1.5	0.2	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.15 0 20 5 0 0 0 0.35 0 3 0 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
43020201	1	2	紫衣刺客重击	1	1000	TRUE	TRUE		0|1|2	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
#蕾咪技能																																																												
44010101	1	1	蕾咪普攻一段1	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
44010102	1	1	蕾咪普攻一段2	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
44010103	1	2	蕾咪普攻一段1（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 12 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
44010104	1	2	蕾咪普攻一段2（浮空）	1	1000	FALSE			0	0			0.4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
44010105	1	1	蕾咪普攻二段1	1	1000	FALSE			0	0			0.15		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 4 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
44010106	1	2	蕾咪普攻二段1（浮空）	1	1000	FALSE			0	0			0.15		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 2 4 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
44010107	1	1	蕾咪普攻二段2	1	1000	FALSE			0	0			0.15		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
44010108	1	2	蕾咪普攻二段2（浮空）	1	1000	FALSE			0	0			0.15		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 2 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
44010109	1	1	蕾咪普攻三段	1	1000	FALSE			0|1	0			0.8		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.15 0 0 40 0 0 -150	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
44010110	1	2	蕾咪普攻三段（浮空）	1	1000	FALSE			0|1	0			0.8		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.15 0 3 40 0 0 -150	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
44010201	1	2	蕾咪小冲	1	1000	FALSE			0|1	0			0.1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 4 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
